,,,,,,
당진자재창고,,KPX,,RTU,,
date,device_id,순방향,역방향,usage,차이,usage / 1000 * 720
2020-05-27 15:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,38496,0,76928,-38432,
2020-05-27 15:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,36528,0,76198,-39670,
2020-05-27 15:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,36432,0,74955,-38523,
2020-05-27 15:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,36096,0,70251,-34155,
2020-05-27 15:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,30672,0,36293,-5621,
2020-05-27 15:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,16656,0,64269,-47613,
2020-05-27 15:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,33744,0,57420,-23676,
2020-05-27 16:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,27168,0,52340,-25172,
2020-05-27 16:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,23424,0,43130,-19706,
2020-05-27 16:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,18576,0,53346,-34770,
2020-05-27 16:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,29280,0,64107,-34827,
2020-05-27 16:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,30816,0,62942,-32126,
2020-05-27 16:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,30096,0,60132,-30036,
2020-05-27 16:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,27936,0,52869,-24933,
2020-05-27 16:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,25776,0,57015,-31239,
2020-05-27 16:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,27216,0,52260,-25044,
2020-05-27 16:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,24576,0,53943,-29367,
2020-05-27 16:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,26256,0,50188,-23932,
2020-05-27 16:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,23136,0,47936,-24800,
2020-05-27 17:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,23280,0,46930,-23650,
2020-05-27 17:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,21984,0,42164,-20180,
2020-05-27 17:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,18384,0,31875,-13491,
2020-05-27 17:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,17136,0,46973,-29837,
2020-05-27 17:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,22512,0,28370,-5858,
2020-05-27 17:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,9936,0,23786,-13850,
2020-05-27 17:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,14208,0,32687,-18479,
2020-05-27 17:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,14064,0,31352,-17288,
2020-05-27 17:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,16512,0,31047,-14535,
2020-05-27 17:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,14016,0,26072,-12056,
2020-05-27 17:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,12048,0,18167,-6119,
2020-05-27 17:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,8160,0,18903,-10743,
2020-05-27 18:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,9312,0,20993,-11681,
2020-05-27 18:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,9840,0,18016,-8176,
2020-05-27 18:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,8544,0,14144,-5600,
2020-05-27 18:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,5904,0,8071,-2167,
2020-05-27 18:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,3552,0,9915,-6363,
2020-05-27 18:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,5040,0,10010,-4970,
2020-05-27 18:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,4656,0,8004,-3348,
2020-05-27 18:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,4032,0,9995,-5963,
2020-05-27 18:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,4752,0,7071,-2319,
2020-05-27 18:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,2736,0,3998,-1262,
2020-05-27 18:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1824,0,2078,-254,
2020-05-27 18:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1344,0,2926,-1582,
2020-05-27 19:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1152,0,3003,-1851,
2020-05-27 19:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1296,0,2071,-775,
2020-05-27 19:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1152,0,1000,152,
2020-05-27 19:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,240,0,933,-693,
2020-05-27 19:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,288,0,67,221,
2020-05-27 19:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,288,0,0,288,
2020-05-27 19:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 19:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,48,0,0,48,
2020-05-27 19:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 19:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 19:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 19:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 20:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 21:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 22:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 23:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 0:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 1:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 2:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 3:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 4:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-28 5:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,48,0,1000,-952,
2020-05-28 6:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,576,0,2000,-1424,
2020-05-28 6:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1104,0,3000,-1896,
2020-05-28 6:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1392,0,3923,-2531,
2020-05-28 6:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1824,0,4001,-2177,
2020-05-28 6:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1728,0,3001,-1273,
2020-05-28 6:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1392,0,2075,-683,
2020-05-28 6:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1392,0,4857,-3465,
2020-05-28 6:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,2544,0,8999,-6455,
2020-05-28 6:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,4656,0,10005,-5349,
2020-05-28 6:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,4896,0,10058,-5162,
2020-05-28 6:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,4608,0,7000,-2392,
2020-05-28 6:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,3504,0,9941,-6437,
2020-05-28 7:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,4752,0,8989,-4237,
2020-05-28 7:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,4176,0,9015,-4839,
2020-05-28 7:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,4512,0,10916,-6404,
2020-05-28 7:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,5280,0,13015,-7735,
2020-05-28 7:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,6768,0,13060,-6292,
2020-05-28 7:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,6288,0,14912,-8624,
2020-05-28 7:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,6864,0,14959,-8095,
2020-05-28 7:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,8112,0,19982,-11870,
2020-05-28 7:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,9840,0,23925,-14085,
2020-05-28 7:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,11856,0,24000,-12144,
2020-05-28 7:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,11760,0,27999,-16239,
2020-05-28 7:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,13536,0,20159,-6623,
2020-05-28 8:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,8016,0,13058,-5042,
2020-05-28 8:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,5808,0,11935,-6127,
2020-05-28 8:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,6288,0,19817,-13529,
2020-05-28 8:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,10560,0,29905,-19345,
2020-05-28 8:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,15312,0,34060,-18748,
2020-05-28 8:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,16608,0,34924,-18316,
2020-05-28 8:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,17280,0,40865,-23585,
2020-05-28 8:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,19728,0,40075,-20347,
2020-05-28 8:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,19104,0,40082,-20978,
2020-05-28 8:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,19200,0,37850,-18650,
2020-05-28 8:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,18816,0,45909,-27093,
2020-05-28 8:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,21840,0,39239,-17399,
2020-05-28 9:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,17424,0,36922,-19498,
2020-05-28 9:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,18096,0,35942,-17846,
2020-05-28 9:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,17472,0,36076,-18604,
2020-05-28 9:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,17712,0,43912,-26200,
2020-05-28 9:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,22176,0,54659,-32483,
2020-05-28 9:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,28896,0,69939,-41043,
2020-05-28 9:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,32352,0,58211,-25859,
2020-05-28 9:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,25296,0,41318,-16022,
2020-05-28 9:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,20160,0,42018,-21858,
2020-05-28 9:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,21216,0,58518,-37302,
2020-05-28 9:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,28416,0,36619,-8203,
2020-05-28 9:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,14400,0,46170,-31770,
2020-05-28 10:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,28128,0,75055,-46927,
2020-05-28 10:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,35760,0,77926,-42166,
2020-05-28 10:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,37536,0,71315,-33779,
2020-05-28 10:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,34560,0,62271,-27711,
2020-05-28 10:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,25008,0,52783,-27775,
2020-05-28 10:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,29952,0,62854,-32902,
2020-05-28 10:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,30048,0,77830,-47782,
2020-05-28 10:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,37632,0,76235,-38603,
2020-05-28 10:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,36000,0,74826,-38826,
2020-05-28 10:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,36624,0,78819,-42195,
2020-05-28 10:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,38016,0,82075,-44059,
2020-05-28 10:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,35520,0,45991,-10471,
2020-05-28 11:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,22368,0,41685,-19317,
2020-05-28 11:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,19536,0,38119,-18583,
2020-05-28 11:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,17904,0,70040,-52136,
2020-05-28 11:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,38832,0,74217,-35385,
2020-05-28 11:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,33360,0,63105,-29745,
2020-05-28 11:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,31872,0,82727,-50855,
2020-05-28 11:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,40512,0,55827,-15315,
2020-05-28 11:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,21168,0,62040,-40872,
2020-05-28 11:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,32544,0,81189,-48645,
2020-05-28 11:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41520,0,86892,-45372,
2020-05-28 11:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41760,0,87149,-45389,
2020-05-28 11:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41520,0,85975,-44455,
2020-05-28 12:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41472,0,86915,-45443,
2020-05-28 12:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41952,0,88072,-46120,
2020-05-28 12:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42144,0,88974,-46830,
2020-05-28 12:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42720,0,87989,-45269,
2020-05-28 12:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42336,0,87818,-45482,
2020-05-28 12:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42336,0,89098,-46762,
2020-05-28 12:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43056,0,91101,-48045,
2020-05-28 12:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43440,0,89940,-46500,
2020-05-28 12:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43056,0,90072,-47016,
2020-05-28 12:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43248,0,89990,-46742,
2020-05-28 12:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43488,0,90842,-47354,
2020-05-28 12:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43488,0,91121,-47633,
2020-05-28 13:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43728,0,91077,-47349,
2020-05-28 13:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43728,0,90861,-47133,
2020-05-28 13:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43776,0,91071,-47295,
